"","Year","Month","Day","Extent","Missing"
"606","1982",2,"  15",15.857,"      0.000"
"607","1982",2,"  17",16.058,"      0.000"
"608","1982",2,"  19",16.087,"      0.000"
"609","1982",2,"  21",16.094,"      0.000"
"610","1982",2,"  23",16.143,"      0.000"
"611","1982",2,"  25",16.31,"      0.000"
"612","1982",2,"  27",16.325,"      0.000"
"613","1982",3,"  01",16.234,"      0.000"
"614","1982",3,"  03",16.293,"      0.000"
"615","1982",3,"  05",16.315,"      0.000"
"616","1982",3,"  07",16.309,"      0.000"
"617","1982",3,"  09",16.123,"      0.000"
"618","1982",3,"  11",16.099,"      0.000"
"619","1982",3,"  13",16.005,"      0.000"
"620","1982",3,"  15",15.955,"      0.000"
"621","1982",3,"  17",15.905,"      0.000"
"622","1982",3,"  19",15.938,"      0.000"
"623","1982",3,"  21",15.911,"      0.000"
"624","1982",3,"  23",15.898,"      0.000"
"625","1982",3,"  25",15.929,"      0.000"
"626","1982",3,"  27",15.875,"      0.000"
"627","1982",3,"  29",15.931,"      0.000"
"628","1982",3,"  31",15.982,"      0.000"
"629","1982",4,"  02",15.945,"      0.000"
"630","1982",4,"  04",15.943,"      0.000"
"631","1982",4,"  06",15.859,"      0.000"
"632","1982",4,"  08",15.581,"      0.000"
"633","1982",4,"  10",15.577,"      0.000"
"634","1982",4,"  12",15.491,"      0.000"
"635","1982",4,"  14",15.627,"      0.000"
"636","1982",4,"  16",15.528,"      0.000"
"637","1982",4,"  18",15.448,"      0.000"
"638","1982",4,"  20",15.387,"      0.000"
"639","1982",4,"  22",15.276,"      0.000"
"640","1982",4,"  24",15.135,"      0.000"
"641","1982",4,"  26",15.105,"      0.000"
"642","1982",4,"  28",15.091,"      0.000"
"643","1982",4,"  30",14.997,"      0.000"
"644","1982",5,"  02",14.786,"      0.000"
"645","1982",5,"  04",14.679,"      0.000"
"646","1982",5,"  06",14.511,"      0.000"
"647","1982",5,"  08",14.319,"      0.000"
"648","1982",5,"  10",14.222,"      0.000"
"649","1982",5,"  12",14.137,"      0.000"
"650","1982",5,"  14",14.083,"      0.000"
"651","1982",5,"  16",14.003,"      0.000"
"652","1982",5,"  18",13.853,"      0.000"
"653","1982",5,"  20",13.653,"      0.000"
"654","1982",5,"  22",13.576,"      0.000"
"655","1982",5,"  24",13.583,"      0.000"
"656","1982",5,"  26",13.543,"      0.000"
"657","1982",5,"  28",13.38,"      0.000"
"658","1982",5,"  30",13.27,"      0.000"
"659","1982",6,"  01",13.091,"      0.000"
"660","1982",6,"  03",12.99,"      0.000"
"661","1982",6,"  05",12.874,"      0.000"
"662","1982",6,"  07",12.834,"      0.000"
"663","1982",6,"  09",12.75,"      0.000"
"664","1982",6,"  11",12.709,"      0.000"
"665","1982",6,"  13",12.678,"      0.000"
"666","1982",6,"  15",12.652,"      0.000"
"667","1982",6,"  17",12.476,"      0.000"
"668","1982",6,"  19",12.317,"      0.000"
"669","1982",6,"  21",12.145,"      0.000"
"670","1982",6,"  23",12.079,"      0.000"
"671","1982",6,"  25",11.918,"      0.000"
"672","1982",6,"  27",11.868,"      0.000"
"673","1982",6,"  29",11.76,"      0.000"
"674","1982",7,"  01",11.425,"      0.000"
"675","1982",7,"  03",11.442,"      0.000"
"676","1982",7,"  05",11.344,"      0.000"
"677","1982",7,"  07",11.165,"      0.000"
"678","1982",7,"  09",11.043,"      0.000"
"679","1982",7,"  11",10.816,"      0.000"
"680","1982",7,"  13",10.664,"      0.000"
"681","1982",7,"  15",10.436,"      0.000"
"682","1982",7,"  17",10.264,"      0.000"
"683","1982",7,"  19",10.179,"      0.000"
"684","1982",7,"  21",10.022,"      0.000"
"685","1982",7,"  23",9.782,"      0.000"
"686","1982",7,"  25",9.638,"      0.000"
"687","1982",7,"  27",9.417,"      0.000"
"688","1982",7,"  29",9.22,"      0.000"
"689","1982",7,"  31",9.016,"      0.000"
"690","1982",8,"  02",8.939,"      0.000"
"691","1982",8,"  04",8.746,"      0.000"
"692","1982",8,"  06",8.672,"      0.000"
"693","1982",8,"  08",8.45,"      0.000"
"694","1982",8,"  10",8.437,"      0.000"
"695","1982",8,"  12",8.366,"      0.000"
"696","1982",8,"  14",8.152,"      0.000"
"697","1982",8,"  16",8.008,"      0.000"
"698","1982",8,"  18",8.027,"      0.000"
"699","1982",8,"  20",7.915,"      0.000"
"700","1982",8,"  22",7.79,"      0.000"
"701","1982",8,"  24",7.759,"      0.000"
"702","1982",8,"  26",7.7,"      0.000"
"703","1982",8,"  28",7.582,"      0.000"
"704","1982",8,"  30",7.55,"      0.000"
"705","1982",9,"  01",7.404,"      0.000"
"706","1982",9,"  03",7.248,"      0.000"
"707","1982",9,"  05",7.233,"      0.000"
"708","1982",9,"  07",7.182,"      0.000"
"709","1982",9,"  09",7.18,"      0.000"
"710","1982",9,"  11",7.173,"      0.000"
"711","1982",9,"  13",7.16,"      0.000"
"712","1982",9,"  15",7.196,"      0.000"
"713","1982",9,"  17",7.197,"      0.000"
"714","1982",9,"  19",7.224,"      0.000"
"715","1982",9,"  21",7.329,"      0.000"
"716","1982",9,"  23",7.422,"      0.000"
"717","1982",9,"  25",7.417,"      0.000"
"718","1982",9,"  27",7.495,"      0.000"
"719","1982",9,"  29",7.666,"      0.000"
"720","1982",10,"  01",7.768,"      0.000"
"721","1982",10,"  03",8.016,"      0.000"
"722","1982",10,"  05",8.184,"      0.000"
"723","1982",10,"  07",8.331,"      0.000"
"724","1982",10,"  09",8.875,"      0.000"
"725","1982",10,"  11",9.179,"      0.000"
"726","1982",10,"  13",9.429,"      0.000"
"727","1982",10,"  15",9.608,"      0.000"
"728","1982",10,"  17",9.797,"      0.000"
"729","1982",10,"  19",9.836,"      0.000"
"730","1982",10,"  21",9.847,"      0.000"
"731","1982",10,"  23",10.067,"      0.000"
"732","1982",10,"  25",10.198,"      0.000"
"733","1982",10,"  27",10.423,"      0.000"
"734","1982",10,"  29",10.564,"      0.000"
"735","1982",10,"  31",10.615,"      0.000"
"736","1982",11,"  02",10.817,"      0.000"
"737","1982",11,"  04",10.893,"      0.000"
"738","1982",11,"  06",11.131,"      0.000"
"739","1982",11,"  08",11.03,"      0.000"
"740","1982",11,"  10",11.203,"      0.000"
"741","1982",11,"  12",11.348,"      0.000"
"742","1982",11,"  14",11.573,"      0.000"
"743","1982",11,"  16",11.792,"      0.000"
"744","1982",11,"  18",11.774,"      0.000"
"745","1982",11,"  20",11.698,"      0.000"
"746","1982",11,"  22",11.854,"      0.000"
"747","1982",11,"  24",11.929,"      0.000"
"748","1982",11,"  26",12.192,"      0.000"
"749","1982",11,"  28",12.483,"      0.000"
"750","1982",11,"  30",12.695,"      0.000"
"751","1982",12,"  02",12.822,"      0.000"
"752","1982",12,"  04",12.866,"      0.000"
"753","1982",12,"  06",12.963,"      0.000"
"754","1982",12,"  08",13.223,"      0.000"
"755","1982",12,"  10",13.351,"      0.000"
"756","1982",12,"  12",13.503,"      0.000"
"757","1982",12,"  14",13.606,"      0.000"
"758","1982",12,"  16",13.84,"      0.000"
"759","1982",12,"  18",13.895,"      0.000"
"760","1982",12,"  20",14.016,"      0.000"
"761","1982",12,"  22",13.963,"      0.000"
"762","1982",12,"  24",14.093,"      0.000"
"763","1982",12,"  26",14.183,"      0.000"
"764","1982",12,"  28",14.144,"      0.000"
"765","1982",12,"  30",14.159,"      0.000"
"766","1983",1,"  01",14.253,"      0.000"
"767","1983",1,"  03",14.306,"      0.000"
"768","1983",1,"  05",14.494,"      0.000"
"769","1983",1,"  07",14.467,"      0.000"
"770","1983",1,"  09",14.615,"      0.000"
"771","1983",1,"  11",14.648,"      0.000"
"772","1983",1,"  13",14.622,"      0.000"
"773","1983",1,"  15",14.916,"      0.000"
"774","1983",1,"  17",15.014,"      0.000"
"775","1983",1,"  19",15.052,"      0.000"
"776","1983",1,"  21",15.314,"      0.000"
"777","1983",1,"  23",15.396,"      0.000"
"778","1983",1,"  25",15.347,"      0.000"
"779","1983",1,"  27",15.401,"      0.000"
"780","1983",1,"  29",15.554,"      0.000"
"781","1983",1,"  31",15.68,"      0.000"
"782","1983",2,"  02",15.737,"      0.000"
"783","1983",2,"  04",15.719,"      0.000"
"784","1983",2,"  06",15.695,"      0.000"
"785","1983",2,"  08",15.822,"      0.000"
"786","1983",2,"  10",15.791,"      0.000"
"787","1983",2,"  12",15.999,"      0.000"
"788","1983",2,"  14",16.056,"      0.000"
"789","1983",2,"  16",15.971,"      0.000"
"790","1983",2,"  18",16.056,"      0.000"
"791","1983",2,"  20",16.167,"      0.000"
"792","1983",2,"  22",16.238,"      0.000"
"793","1983",2,"  24",16.28,"      0.000"
"794","1983",2,"  26",16.352,"      0.000"
"795","1983",2,"  28",16.203,"      0.000"
"796","1983",3,"  02",16.049,"      0.000"
"797","1983",3,"  04",15.958,"      0.000"
"798","1983",3,"  06",15.971,"      0.000"
"799","1983",3,"  08",16.101,"      0.000"
"800","1983",3,"  10",16.172,"      0.000"
"801","1983",3,"  12",16.349,"      0.000"
"802","1983",3,"  14",16.412,"      0.000"
"803","1983",3,"  16",16.214,"      0.000"
"804","1983",3,"  18",16.069,"      0.000"
"805","1983",3,"  20",16.212,"      0.000"
"806","1983",3,"  22",16.057,"      0.000"
"807","1983",3,"  24",15.976,"      0.000"
"808","1983",3,"  26",15.964,"      0.000"
"809","1983",3,"  28",15.926,"      0.000"
"810","1983",3,"  30",15.849,"      0.000"
"811","1983",4,"  01",15.886,"      0.000"
"812","1983",4,"  03",15.914,"      0.000"
"813","1983",4,"  05",15.734,"      0.000"
"814","1983",4,"  07",15.706,"      0.000"
"815","1983",4,"  09",15.528,"      0.000"
"816","1983",4,"  11",15.574,"      0.000"
"817","1983",4,"  13",15.317,"      0.000"
"818","1983",4,"  15",15.145,"      0.000"
"819","1983",4,"  17",15.063,"      0.000"
"820","1983",4,"  19",14.839,"      0.000"
"821","1983",4,"  21",14.819,"      0.000"
"822","1983",4,"  23",14.695,"      0.000"
"823","1983",4,"  25",14.553,"      0.000"
"824","1983",4,"  27",14.442,"      0.000"
"825","1983",4,"  29",14.366,"      0.000"
"826","1983",5,"  01",14.045,"      0.000"
"827","1983",5,"  03",13.929,"      0.000"
"828","1983",5,"  05",13.935,"      0.000"
"829","1983",5,"  07",13.787,"      0.000"
"830","1983",5,"  09",13.703,"      0.000"
"831","1983",5,"  11",13.64,"      0.000"
"832","1983",5,"  13",13.587,"      0.000"
"833","1983",5,"  15",13.502,"      0.000"
"834","1983",5,"  17",13.433,"      0.000"
"835","1983",5,"  19",13.319,"      0.000"
"836","1983",5,"  21",13.313,"      0.000"
"837","1983",5,"  23",13.27,"      0.000"
"838","1983",5,"  25",13.209,"      0.000"
"839","1983",5,"  27",13.132,"      0.000"
"840","1983",5,"  29",13.052,"      0.000"
"841","1983",5,"  31",13.005,"      0.000"
"842","1983",6,"  02",12.837,"      0.000"
"843","1983",6,"  04",12.764,"      0.000"
"844","1983",6,"  06",12.69,"      0.000"
"845","1983",6,"  08",12.59,"      0.000"
"846","1983",6,"  10",12.54,"      0.000"
"847","1983",6,"  12",12.412,"      0.000"
"848","1983",6,"  14",12.311,"      0.000"
"849","1983",6,"  16",12.276,"      0.000"
"850","1983",6,"  18",12.146,"      0.000"
"851","1983",6,"  20",12.16,"      0.000"
"852","1983",6,"  22",12.111,"      0.000"
"853","1983",6,"  24",11.965,"      0.000"
"854","1983",6,"  26",11.989,"      0.000"
"855","1983",6,"  28",11.896,"      0.000"
"856","1983",6,"  30",11.748,"      0.000"
"857","1983",7,"  02",11.515,"      0.000"
"858","1983",7,"  04",11.398,"      0.000"
"859","1983",7,"  06",11.261,"      0.000"
"860","1983",7,"  08",11.233,"      0.000"
"861","1983",7,"  10",11.108,"      0.000"
"862","1983",7,"  12",11.088,"      0.000"
"863","1983",7,"  14",10.913,"      0.000"
"864","1983",7,"  16",10.767,"      0.000"
"865","1983",7,"  18",10.491,"      0.000"
"866","1983",7,"  20",10.214,"      0.000"
"867","1983",7,"  22",10.076,"      0.000"
"868","1983",7,"  24",9.911,"      0.000"
"869","1983",7,"  26",9.655,"      0.000"
"870","1983",7,"  28",9.56,"      0.000"
"871","1983",7,"  30",9.364,"      0.000"
"872","1983",8,"  01",9.224,"      0.000"
"873","1983",8,"  03",9.046,"      0.000"
"874","1983",8,"  05",8.935,"      0.000"
"875","1983",8,"  07",8.731,"      0.000"
"876","1983",8,"  09",8.638,"      0.000"
"877","1983",8,"  11",8.46,"      0.000"
"878","1983",8,"  13",8.32,"      0.000"
"879","1983",8,"  15",8.073,"      0.000"
"880","1983",8,"  17",7.948,"      0.000"
"881","1983",8,"  19",7.899,"      0.000"
"882","1983",8,"  21",7.903,"      0.000"
"883","1983",8,"  23",7.777,"      0.000"
"884","1983",8,"  25",7.639,"      0.000"
"885","1983",8,"  27",7.534,"      0.000"
"886","1983",8,"  29",7.445,"      0.000"
"887","1983",8,"  31",7.402,"      0.000"
"888","1983",9,"  02",7.321,"      0.000"
"889","1983",9,"  04",7.314,"      0.000"
"890","1983",9,"  06",7.243,"      0.000"
"891","1983",9,"  08",7.204,"      0.000"
"892","1983",9,"  10",7.238,"      0.000"
"893","1983",9,"  12",7.305,"      0.000"
"894","1983",9,"  14",7.246,"      0.000"
"895","1983",9,"  16",7.261,"      0.000"
"896","1983",9,"  18",7.322,"      0.000"
"897","1983",9,"  20",7.499,"      0.000"
"898","1983",9,"  22",7.412,"      0.000"
"899","1983",9,"  24",7.425,"      0.000"
"900","1983",9,"  26",7.519,"      0.000"
"901","1983",9,"  28",7.731,"      0.000"
"902","1983",9,"  30",7.879,"      0.000"
"903","1983",10,"  02",8.143,"      0.000"
"904","1983",10,"  04",8.38,"      0.000"
"905","1983",10,"  06",8.638,"      0.000"
"906","1983",10,"  08",8.774,"      0.000"
"907","1983",10,"  10",8.943,"      0.000"
"908","1983",10,"  12",9.123,"      0.000"
"909","1983",10,"  14",9.205,"      0.000"
"910","1983",10,"  16",9.453,"      0.000"
"911","1983",10,"  18",9.585,"      0.000"
"912","1983",10,"  20",9.673,"      0.000"
"913","1983",10,"  22",9.878,"      0.000"
"914","1983",10,"  24",10.085,"      0.000"
"915","1983",10,"  26",9.558,"      0.000"
"916","1983",10,"  28",10.259,"      0.000"
"917","1983",10,"  30",10.314,"      0.000"
"918","1983",11,"  01",10.549,"      0.000"
"919","1983",11,"  03",10.737,"      0.000"
"920","1983",11,"  05",10.883,"      0.000"
"921","1983",11,"  07",10.84,"      0.000"
"922","1983",11,"  09",10.956,"      0.000"
"923","1983",11,"  11",11.172,"      0.000"
"924","1983",11,"  13",11.322,"      0.000"
"925","1983",11,"  15",11.473,"      0.000"
"926","1983",11,"  17",11.635,"      0.000"
"927","1983",11,"  19",11.802,"      0.000"
"928","1983",11,"  21",11.9,"      0.000"
"929","1983",11,"  23",11.934,"      0.000"
"930","1983",11,"  25",12.167,"      0.000"
"931","1983",11,"  27",12.208,"      0.000"
"932","1983",11,"  29",12.337,"      0.000"
"933","1983",12,"  01",12.769,"      0.000"
"934","1983",12,"  03",12.664,"      0.000"
"935","1983",12,"  05",12.877,"      0.000"
"936","1983",12,"  07",13.042,"      0.000"
"937","1983",12,"  09",13.043,"      0.000"
"938","1983",12,"  11",13.192,"      0.000"
"939","1983",12,"  13",13.344,"      0.000"
"940","1983",12,"  15",13.366,"      0.000"
"941","1983",12,"  17",13.325,"      0.000"
"942","1983",12,"  19",13.322,"      0.000"
"943","1983",12,"  21",13.326,"      0.000"
"944","1983",12,"  23",13.539,"      0.000"
"945","1983",12,"  25",13.54,"      0.000"
"946","1983",12,"  27",13.664,"      0.000"
"947","1983",12,"  29",13.855,"      0.000"
"948","1983",12,"  31",13.907,"      0.000"
"949","1984",1,"  02",14.103,"      0.000"
"950","1984",1,"  04",14.237,"      0.000"
"951","1984",1,"  06",14.262,"      0.000"
"952","1984",1,"  08",14.303,"      0.000"
"953","1984",1,"  10",14.387,"      0.000"
"954","1984",1,"  12",14.37,"      0.000"
"955","1984",1,"  14",14.388,"      0.000"
"956","1984",1,"  16",14.411,"      0.000"
"957","1984",1,"  18",14.302,"      0.000"
"958","1984",1,"  20",14.505,"      0.000"
"959","1984",1,"  22",14.626,"      0.000"
"960","1984",1,"  24",14.703,"      0.000"
"961","1984",1,"  26",14.788,"      0.000"
"962","1984",1,"  28",14.821,"      0.000"
"963","1984",1,"  30",14.893,"      0.000"
"964","1984",2,"  01",15.026,"      0.000"
"965","1984",2,"  03",15.107,"      0.000"
"966","1984",2,"  05",15.107,"      0.000"
"967","1984",2,"  07",15.08,"      0.000"
"968","1984",2,"  09",14.988,"      0.000"
"969","1984",2,"  11",15.181,"      0.000"
"970","1984",2,"  13",15.178,"      0.000"
"971","1984",2,"  15",15.335,"      0.000"
"972","1984",2,"  17",15.427,"      0.000"
"973","1984",2,"  19",15.47,"      0.000"
"974","1984",2,"  21",15.456,"      0.000"
"975","1984",2,"  23",15.467,"      0.000"
"976","1984",2,"  25",15.534,"      0.000"
"977","1984",2,"  27",15.561,"      0.000"
"978","1984",2,"  29",15.567,"      0.000"
"979","1984",3,"  02",15.431,"      0.000"
"980","1984",3,"  04",15.483,"      0.000"
"981","1984",3,"  06",15.554,"      0.000"
"982","1984",3,"  08",15.57,"      0.000"
"983","1984",3,"  10",15.587,"      0.000"
"984","1984",3,"  12",15.58,"      0.000"
"985","1984",3,"  14",15.676,"      0.000"
"986","1984",3,"  16",15.764,"      0.000"
"987","1984",3,"  18",15.809,"      0.000"
"988","1984",3,"  20",15.78,"      0.000"
"989","1984",3,"  22",15.614,"      0.000"
"990","1984",3,"  24",15.479,"      0.000"
"991","1984",3,"  26",15.486,"      0.000"
"992","1984",3,"  28",15.504,"      0.000"
"993","1984",3,"  30",15.446,"      0.000"
"994","1984",4,"  01",15.389,"      0.000"
"995","1984",4,"  03",15.335,"      0.000"
"996","1984",4,"  05",15.268,"      0.000"
"997","1984",4,"  07",15.16,"      0.000"
"998","1984",4,"  09",15.321,"      0.000"
"999","1984",4,"  11",15.287,"      0.000"
"1000","1984",4,"  13",15.107,"      0.000"
"1001","1984",4,"  15",15.085,"      0.000"
"1002","1984",4,"  17",15.037,"      0.000"
"1003","1984",4,"  19",14.973,"      0.000"
"1004","1984",4,"  21",14.897,"      0.000"
"1005","1984",4,"  23",14.699,"      0.000"
"1006","1984",4,"  25",14.678,"      0.000"
"1007","1984",4,"  27",14.608,"      0.000"
"1008","1984",4,"  29",14.373,"      0.000"
"1009","1984",5,"  01",14.194,"      0.000"
"1010","1984",5,"  03",14.009,"      0.000"
"1011","1984",5,"  05",13.976,"      0.000"
"1012","1984",5,"  07",13.907,"      0.000"
"1013","1984",5,"  09",13.816,"      0.000"
"1014","1984",5,"  11",13.724,"      0.000"
"1015","1984",5,"  13",13.764,"      0.000"
"1016","1984",5,"  15",13.621,"      0.000"
"1017","1984",5,"  17",13.451,"      0.000"
"1018","1984",5,"  19",13.487,"      0.000"
"1019","1984",5,"  21",13.367,"      0.000"
"1020","1984",5,"  23",13.401,"      0.000"
"1021","1984",5,"  25",13.289,"      0.000"
"1022","1984",5,"  27",13.192,"      0.000"
"1023","1984",5,"  29",13.035,"      0.000"
"1024","1984",5,"  31",12.994,"      0.000"
"1025","1984",6,"  02",12.828,"      0.000"
"1026","1984",6,"  04",12.644,"      0.000"
"1027","1984",6,"  06",12.526,"      0.000"
"1028","1984",6,"  08",12.439,"      0.000"
